product_name,product_description,series,manufacturer,category,tab_category,price,specification,sculptor,cooperation,image1,image2,image3,image4
Hitori Gotoh,"From ""Bocchi the Rock!"" comes a 1/7 scale figure of Hitori Gotoh! In addition to her trademark anxious expression, the distinct textures of her guitar case and track jacket have also been faithfully captured in figure form, making this figure a perfect cutout of Bocchi's daily life. The inner paperboard packaging features a real snapshot of scenery from the anime, allowing you to display the figure in the box!",Bocchi the Rock!,Good Smile Company,1/7th Scale,Other Figure,"¥15,800",Painted plastic 1/7 scale complete product with stand included. Approximately 245mm in height.,jarel,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230824/14854/119965/large/5ebba20602226bbf31b82597827f26ba.jpg,//images.goodsmile.info/cgm/images/product/20230824/14854/119966/large/a1910dd98bf4079aec36774ff82366c4.jpg,//images.goodsmile.info/cgm/images/product/20230824/14854/119967/large/d354d11e74e2756ce04a0a275d0ce74a.jpg,//images.goodsmile.info/cgm/images/product/20230824/14854/119968/large/b9578fd8811bbdd175699e55188def9b.jpg
figma Snow Miku: Serene Winter ver.,"2023 marks the 14th anniversary of Snow Miku, and the 2023 design was once again selected by fans through online votes between a selection of outfits all submitted to piapro by fans! This year the theme was ""Clouds and Skies of the Hokkaido Winter"", and the winning Snow Miku design was this version based on illustrations by Isakytm! The figma also comes with Rabbit Yukine in a matching outfit.",Character Vocal Series 01: Hatsune Miku,Max Factory,figma,Other Figure,"¥11,900",Painted plastic non-scale articulated figure with stand included. Approximately 135mm in height.,Uniko Enomoto,Masaki Apsy,//images.goodsmile.info/cgm/images/product/20221227/13749/109455/large/14039dc40474c7995863e5ebbdc4d9eb.jpg,//images.goodsmile.info/cgm/images/product/20221227/13749/109456/large/0f6c9eb55c3f5563f0f3a6e17321b3b4.jpg,//images.goodsmile.info/cgm/images/product/20221227/13749/109457/large/38f8019f96d6d995d69a8b61542ecc01.jpg,//images.goodsmile.info/cgm/images/product/20221227/13749/109458/large/544359379987ed4f5fbae65ec710b167.jpg
Hatsune Miku: Happy 16th Birthday Ver.,"From ""Character Vocal Series 01: Hatsune Miku"" comes a scale figure of Hatsune Miku based on her 16th birthday illustration created by Rella! The ""Wing of Form"" and ""Wing of Sound"" created with the theme of ""Wings of Creation"" have been have been faithfully captured in figure form with additional arrangement for a 3D medium. Her hopeful expression looking up at the sky is also full of charm, so be sure to take a close look from every angle!",Character Vocal Series 01: Hatsune Miku,Good Smile Company,1/7th Scale,Other Figure,"¥29,390",Painted plastic 1/7 scale complete product with stand included. Approximately 310mm in height.,Kataharaitashi,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230822/14837/119818/large/6cb39a83b1688dab9330231cb40bc8d8.jpg,//images.goodsmile.info/cgm/images/product/20230822/14837/119819/large/c1e982173d03a659f8fe116164afb272.jpg,//images.goodsmile.info/cgm/images/product/20230822/14837/119820/large/f70f94d9f1600feb16d7f828a430ccad.jpg,//images.goodsmile.info/cgm/images/product/20230822/14837/119821/large/03be654661a4d9fc04457bf32b6417be.jpg
Shirogane Noel: Swimsuit Ver.,"From the popular VTuber group ""hololive production"" comes a statue figure of hololive 3rd Generation VTuber Shirogane Noel! The figure is based on an illustration created to commemorate Shirogane Noel's first anniversary.",hololive production,Good Smile Company,1/7th Scale,Other Figure,"¥19,800",Painted plastic 1/7 scale complete product with stand included. Approximately 155mm in height.,Kataharaitashi,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230130/13905/110960/large/e401a57f66d5d86591b33868cc1684f3.jpg,//images.goodsmile.info/cgm/images/product/20230130/13905/110961/large/18f638d5504b3b35d11ef8f6bbf5b63a.jpg,//images.goodsmile.info/cgm/images/product/20230130/13905/110962/large/f73593a2fcf375f8a50e2dcc11cb54a6.jpg,//images.goodsmile.info/cgm/images/product/20230130/13905/110963/large/07c840eb4486dcc0f85b99353f3fb3dd.jpg
Karen Inukai: Dog Outfit Ver.,"From the anime series ""My Life as Inukai-san's Dog"" comes a 1/4 scale figure of a popular scene from the series! The figure is based on a scene from the 4th episode, ""A Dog's Heart"", in which Karen wears an adorable dog cosplay outfit. Her cute dog ear headband, revealing separate top and bottom, long tail extending from her shorts and paw-shaped gloves have been faithfully captured in figure form.",My Life as Inukai-san's Dog,FREEing,1/4th Scale,Other Figure,"¥38,500",Painted 1/4 scale plastic complete product. Approximately 300mm in length and 200mm in height.,Morikura (Heartstrings),Dragoncraft,//images.goodsmile.info/cgm/images/product/20230821/14822/119688/large/ebe2c977997d18e1a1d16391caca58a3.jpg,//images.goodsmile.info/cgm/images/product/20230821/14822/119689/large/f6c495b56fb374f05a30c6989c23e5fb.jpg,//images.goodsmile.info/cgm/images/product/20230821/14822/119690/large/07a1f6270951c3cf73b21e6bf149e649.jpg,//images.goodsmile.info/cgm/images/product/20230821/14822/119691/large/bf367b7ea363713fca38be9169c5cb7a.jpg
Ryza (Reisalin Stout): High Summer Formal Ver.,"From ""Atelier Ryza 2: Lost Legends & the Secret Fairy"" comes a scale figure of Ryza, also known as Reisalin Stout, in her High Summer Formal outfit! The High Summer Formal outfit, implemented as a celebratory DLC in-game, featuring a chic black dress has been faithfully captured in figure form with detailed sculpting and paintwork. ",Atelier Ryza 2: Lost Legends & the Secret Fairy,Good Smile Company,Other Scale,Other Figure,"¥19,800",Painted plastic 1/6 scale complete product with stand included. Approximately 270mm in height.,Nyaba,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230124/13874/110716/large/533f3a5aff8de5e8438d1b30024dade2.jpg,//images.goodsmile.info/cgm/images/product/20230124/13874/110717/large/fbef1f12c13328cd3e3e468c19470e2a.jpg,//images.goodsmile.info/cgm/images/product/20230124/13874/110718/large/79c33b8dc284486cb7768710d9ae6830.jpg,//images.goodsmile.info/cgm/images/product/20230124/13874/110719/large/79c1ce8fa3961ee3284002b4b83d2274.jpg
MODEROID Raijin-Oh,"From ""Matchless Raijin-Oh"" comes a rerelease of the plastic model kit of Raijin-Oh! Ken-Oh, Ju-Oh and Ho-Oh are all included and can combine into Raijin-Oh. The kit includes runners separated into 7 colors as well as pre-painted parts, allowing the model to look amazing simply by being put together!",Matchless Raijin-Oh,Good Smile Company,"Plastic Models
                            , 
                              MODEROID",Other Figure,"¥5,500",Ready-to-assemble plastic model kit. Non-scale. Approx. 160mm in height.,UNITEC,Eldora Model,//images.goodsmile.info/cgm/images/product/20190322/8188/59032/large/8d703bfc0a53064663d7f041a40e55a0.jpg,//images.goodsmile.info/cgm/images/product/20190322/8188/59033/large/54963aa72aa7d9349398e9433cd93b10.jpg,//images.goodsmile.info/cgm/images/product/20190322/8188/59034/large/bcfa48906393c5adac8e0f6dd89f7867.jpg,//images.goodsmile.info/cgm/images/product/20190322/8188/59035/large/e5865c6d854523022e048e5bbe5cc33f.jpg
Kanu Unchou: Bunny Ver. 2nd,"From the popular series ""Shin Ikki Tousen"" comes a new bunny figure of Kanu Unchou! Her strength, beauty and impressive physique have been captured in figure form. Enjoy every element of this charming bunny figure! The figure is an impressive 1/4 scale and features real net tights for a realistic look and feel. Be sure to display her with Ryomou Shimei: Bunny Ver. 2nd (sold separately), scheduled to be available for preorder soon!",Shin Ikki Tousen,FREEing,1/4th Scale,Other Figure,"¥41,800",Painted plastic 1/4 scale complete product with stand included. Approximately 320mm in height.,FREEing,Hiroshi (SAKURAZENSEN),//images.goodsmile.info/cgm/images/product/20230113/13794/109907/large/5426e70a4d8f21c885b8f18580aa5aa6.jpg,//images.goodsmile.info/cgm/images/product/20230113/13794/109908/large/9591f9a81e6d0ad20c3f268620b3692b.jpg,//images.goodsmile.info/cgm/images/product/20230113/13794/109909/large/6038273940c72699ab269ab2a74200cc.jpg,//images.goodsmile.info/cgm/images/product/20230113/13794/109910/large/f89f3e1a1d1d4fd1e9e89dab5f86a61a.jpg
figma Arcueid Brunestud DX Edition,"From the popular game ""TSUKIHIME -A piece of blue glass moon-"" comes a figma of Arcueid Brunestud!",TSUKIHIME -A piece of blue glass moon-,Max Factory,figma,Other Figure,"¥12,800",Painted plastic non-scale articulated figure with stand included. Approximately 150mm in height.,Masu,Masaki Apsy,//images.goodsmile.info/cgm/images/product/20230721/14692/118501/large/8f30ca777342dfa4b8541b5b6b3a9c53.jpg,//images.goodsmile.info/cgm/images/product/20230721/14692/118502/large/d93352213355b3a109a28c08690b50d8.jpg,//images.goodsmile.info/cgm/images/product/20230721/14692/118503/large/55eaea6819b0a4d3083fac1d2192f762.jpg,//images.goodsmile.info/cgm/images/product/20230721/14692/118504/large/e50ad07b6bd85374d1be789ba07f4c70.jpg
Ciel ~Seventh Holy Scripture: 3rd Cause of Death - Blade~,"From the visual novel “TSUKIHIME -A piece of blue glass moon-” comes Ciel ~Seventh Holy Scripture: 3rd Cause of Death - Blade~, a new scale figure! Equipped with a sword even larger than herself, Ciel has been captured in figure form standing atop a pile of debris. The 3rd Cause of Death - Blade form of her weapon has been faithfully captured in figure form with a detailed, weighty look. From the base to the blade edge, each element provides an astounding sense of presence to the figure. Be sure to preorder her for your collection!",TSUKIHIME -A piece of blue glass moon-,Good Smile Company,1/7th Scale,Other Figure,"¥28,800",Painted plastic 1/7 scale complete product with stand included. Approximately 470mm in height (including blade).,Kataharaitashi,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230626/14574/117289/large/7bf9a2f84e9d246921911587d5dd8eb4.jpg,//images.goodsmile.info/cgm/images/product/20230626/14574/117290/large/a0aeca46193bb61ffa0746cd8a8e13c6.jpg,//images.goodsmile.info/cgm/images/product/20230626/14574/117291/large/16253f025414cec6a3df5eb6cd8ed608.jpg,//images.goodsmile.info/cgm/images/product/20230626/14574/117292/large/68e71c66182d72041f3189d9d654c23a.jpg
figma Maiden in Black (PS5),"From ""Demon's Souls (PS5)"", the action RPG masterpiece remake by PlayStation Studios and Bluepoint Games, comes a figma of the Maiden in Black!",Demon’s Souls (PS5),Good Smile Company,figma,Other Figure,"¥12,800",Painted plastic non-scale articulated figure with stand included. Approximately 160mm in height.,Masato Ohata,Masaki Apsy,//images.goodsmile.info/cgm/images/product/20230113/13795/110046/large/1449a418ab908c5418865d823a8ca425.jpg,//images.goodsmile.info/cgm/images/product/20230113/13795/110047/large/43024f0ff7f0c963a45b6c16dcb9d91c.jpg,//images.goodsmile.info/cgm/images/product/20230113/13795/110048/large/3a99a1430d027b1b72bacda6be4c0365.jpg,//images.goodsmile.info/cgm/images/product/20230113/13795/110049/large/0ffaea007ee7b7ed9f8e431c3706ac1f.jpg
Lancer/Mysterious Alter Ego Λ [AQ],"From the popular smartphone game ""Fate/Grand Order"" comes a scale figure of the Lancer-class servant Lancer/Mysterious Alter Ego Λ.",Fate/Grand Order,Good Smile Company,1/7th Scale,Other Figure,"¥24,900",Painted plastic 1/7 scale complete product with stand included. Approximately 240mm in height.,Yohei (Wonderful Works),GSC Production Department,//images.goodsmile.info/cgm/images/product/20230502/14347/115031/large/3304eeab1ec94cd62ae3b4b7574042a2.jpg,//images.goodsmile.info/cgm/images/product/20230502/14347/115032/large/516a3134ccdc4a8ba80d0f6f0e5f6ef5.jpg,//images.goodsmile.info/cgm/images/product/20230502/14347/115033/large/c8a28fdb957f3a79903a2f54bdd142a4.jpg,//images.goodsmile.info/cgm/images/product/20230502/14347/115034/large/3432263a9a887bcd04864e3902840ec2.jpg
MODEROID RoboCop (Jetpack Equipment),"RoboCop from the movie ""RoboCop 3"" is now a MODEROID plastic model, equipped with a jetpack!",RoboCop 3,Good Smile Company,"Plastic Models
                            , 
                              MODEROID",Other Figure,"¥7,400",Ready-to-assemble non-scale plastic model kit. Approximately 175mm in height.,"U-TOM, Dyson Max",Tetsuo Sakata (HRG),//images.goodsmile.info/cgm/images/product/20231211/15338/124534/large/a5d2ccaee24bdda1276924e25d2d67cb.jpg,//images.goodsmile.info/cgm/images/product/20231211/15338/124535/large/ed41c9acfcae949a332427e1f78bab2a.jpg,//images.goodsmile.info/cgm/images/product/20231211/15338/124536/large/72dcab640b5640190941e835d9f428c3.jpg,//images.goodsmile.info/cgm/images/product/20231211/15338/124537/large/57ee8744575acb4ede71a58336eef8aa.jpg
Nendoroid Frieren,"From the anime ""Frieren: Beyond Journey's End"" comes a Nendoroid of Frieren!",Frieren: Beyond Journey's End,Good Smile Company,Nendoroid,Other Figure,"¥6,500",Painted plastic non-scale articulated figure with stand included. Approximately 100mm in height.,Pumpkin,Nendoron,//images.goodsmile.info/cgm/images/product/20231225/15397/125171/large/86e3d293107d41fe92692045d34fd1e8.jpg,//images.goodsmile.info/cgm/images/product/20231225/15397/125172/large/6fc0288cc1f93f16f2a95960a8f4bc0d.jpg,//images.goodsmile.info/cgm/images/product/20231225/15397/125173/large/1dfeee39cdee0ef955a8be5d3df8ece7.jpg,//images.goodsmile.info/cgm/images/product/20231225/15397/125174/large/fd72503fbc3c5c83e899391c3fc9dcf7.jpg
MODEROID Wybust,"From the anime series ""Mado King Granzort"" comes a MODEROID plastic model kit of the Jado King Wybust! ",Mado King Granzort,Good Smile Company,"Plastic Models
                            , 
                              MODEROID",Other Figure,"¥5,500",Assemblable plastic model kit. Not to scale. Approximately 140mm in height when built.,Mr. Den (GOD BRAVE STUDIO),Mizuho Design Team,//images.goodsmile.info/cgm/images/product/20230315/14115/112922/large/0344bf2424f4b09dcf615339a4f0af12.jpg,//images.goodsmile.info/cgm/images/product/20230315/14115/112923/large/9285f3d7755ebd2f56204fff6aedc96e.jpg,//images.goodsmile.info/cgm/images/product/20230315/14115/112924/large/605aabc82b2e7397b3227b15203cf9d4.jpg,//images.goodsmile.info/cgm/images/product/20230315/14115/112925/large/546d9ecc23975fad9f9d597031209361.jpg
SSR-FIGURE Yi Ren Guan - House of Unhumans Qiao Er: Bunny Ver.,From Infinity Studio's SSR FIGURE brand comes the original figure series Yi Ren Guan - House of Unhumans!,Yi Ren Guan - House of Unhumans,Infinity Studio,1/7th Scale,Other Figure,"¥13,530",Painted plastic 1/7 scale complete product. Approximately 205mm in height.,Chen Ruixin,Zhao Haisen,//images.goodsmile.info/cgm/images/product/20231010/15067/122054/large/f89d53d05cc9e629a942d698709ef1dc.jpg,//images.goodsmile.info/cgm/images/product/20231010/15067/122055/large/2f9a7621c6d03bdb84a4ee9a7abb2009.jpg,//images.goodsmile.info/cgm/images/product/20231010/15067/122056/large/38b66d41f10b67f9ccd853c6d3a63ef2.jpg,//images.goodsmile.info/cgm/images/product/20231010/15067/122057/large/e37b27633799f0e4750403313064d9d0.jpg
La+ Darknesss,"From the popular VTuber group ""hololive production"" comes a statue figure of La+ Darknesss, leader of Secret Society holoX!",hololive production,Good Smile Company,Other Scale,Other Figure,"¥23,000",Painted plastic 1/6 scale complete product with stand included. Approximately 240mm in height.,Chikai,GSC Production Department,//images.goodsmile.info/cgm/images/product/20230925/15015/121523/large/a75d9d1770371488f99173d4c9274a3c.jpg,//images.goodsmile.info/cgm/images/product/20230925/15015/121524/large/51098bf9439cc15104a5a8a22634d701.jpg,//images.goodsmile.info/cgm/images/product/20230925/15015/121525/large/1e9c9ec9bdf950035440c3a0c38c48b5.jpg,//images.goodsmile.info/cgm/images/product/20230925/15015/121526/large/5ca80c76eb1e130b5244b7ee2732b711.jpg
Infinity Studio×League of Legends The Hallowed Seamstress- Gwen 1/6 Statue,Infinity Studio presents the latest officially licensed League of Legends statue: 1/6 “The Hallowed Seamstress - Gwen”. This polystone 1/6 scale statue stands at 40cm in height and features her iconic scissors even longer than herself! The scissors are made of translucent parts. Her delicately painted dress has been sculpted with a dynamic look to match her joyful walking stride. The base of the statue features special paint that changes color when viewed from different directions!,League of Legends,Infinity Studio,Other Scale,Other Figure,"¥77,000",Painted polystone & PU 1/6 scale complete product with stand included. Approximately 400mm in height.,Shen Zijiang,Zhao Menglong,//images.goodsmile.info/cgm/images/product/20230307/14096/112721/large/fab76c4fa76165ade120b17aa1cae05e.jpg,//images.goodsmile.info/cgm/images/product/20230307/14096/112722/large/48adcef8580be5a01108aa9fa52bb42c.jpg,//images.goodsmile.info/cgm/images/product/20230307/14096/112723/large/fb018a9ee344253a3a7638eecb24c908.jpg,//images.goodsmile.info/cgm/images/product/20230307/14096/112724/large/33732fc46d6eb295391c6747ee4ea31b.jpg
